   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
              0.7245,             0.82178,             0.81258,             0.64609,            0.010663,            0.017408,            0.017984,             0.00742,                0.01,             0.86994,             0.00057,              2.9742,             0.84575,             0.12149,             0.03193,             0.43914,              1.0079,             0.98133,               1.063,                 0.2,              3.8867,                   0,             0.01763,             0.75276,             0.40815,                   0,             0.07676,             0.40571,                   0,                   0,                   0,                 0.5,              0.6578,                   0,                   0,                   2
             0.74546,             0.81778,             0.82409,             0.65848,            0.015514,            0.019436,              0.0201,             0.01299,              0.0106,             0.92918,             0.00062,              3.8496,             0.88195,             0.11573,             0.04954,             0.56186,             0.72381,              1.2235,             0.93665,                 0.2,              3.5791,                   0,             0.01367,             0.75107,             0.40815,                   0,              0.1078,             0.50722,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.822
             0.72357,             0.83594,             0.82099,              0.6552,            0.015537,            0.019873,             0.01934,             0.01287,             0.01077,             0.92918,             0.00062,              4.1286,             0.88526,             0.11573,             0.04954,             0.52943,              0.6979,              1.2524,             0.92397,                 0.2,              3.5445,                   0,             0.01335,             0.75032,             0.40863,                   0,              0.1078,             0.50548,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.9281
             0.73276,             0.83704,             0.82523,             0.66225,            0.013841,             0.01819,             0.01978,             0.01083,             0.01079,             0.89077,             0.00059,              4.3604,             0.91886,             0.12353,             0.04312,             0.54165,             0.82055,              1.2878,             0.78392,                 0.2,              3.5791,                   0,             0.01443,             0.87582,             0.39568,                   0,             0.09516,             0.44906,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.822
             0.72438,             0.82912,             0.81936,              0.6503,            0.015822,            0.017694,            0.020399,             0.01297,             0.01151,             0.92615,             0.00065,              4.0093,             0.88117,             0.11573,             0.04946,             0.54651,             0.78808,              1.0951,             0.93397,                 0.2,              3.8476,                   0,             0.01304,             0.78453,             0.40142,                   0,             0.09824,             0.50722,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.4994
             0.73801,               0.831,             0.82412,             0.65692,             0.01591,            0.020415,            0.018992,             0.01312,              0.0106,             0.90586,             0.00065,               3.849,             0.88195,             0.12717,             0.04954,             0.56186,             0.75386,              1.4448,             0.79825,                 0.2,               3.857,                   0,             0.01436,             0.89034,             0.42142,                   0,             0.10542,             0.44024,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1413
             0.73827,             0.81487,             0.81666,             0.64682,            0.015093,            0.021737,            0.019572,             0.01276,                0.01,             0.86643,             0.00062,              3.6892,             0.82501,             0.12413,             0.04611,             0.56186,             0.78267,              1.5146,             0.80536,                 0.2,              4.0349,                   0,             0.01436,                 0.9,             0.38772,                   0,             0.09847,             0.44024,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.1736
             0.73876,             0.82475,             0.82032,             0.65946,            0.011123,            0.018441,            0.016811,             0.01206,             0.01104,             0.90341,             0.00061,              3.7488,             0.88195,             0.12717,             0.03464,             0.51599,             0.70987,              1.3865,             0.72988,                 0.2,              3.9774,                   0,             0.01469,                 0.9,             0.50108,                   0,             0.10746,             0.45439,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               3.249
             0.73804,             0.81442,             0.81971,             0.65373,            0.015765,            0.020307,            0.020104,             0.01287,             0.01041,             0.90216,             0.00065,               3.849,             0.88195,             0.12665,             0.05063,             0.56328,             0.77125,              1.4501,             0.78272,                 0.2,               3.857,                   0,             0.01453,             0.88309,             0.41901,                   0,             0.10488,             0.44495,                   0,                   0,                   0,                 0.5,             0.98582,                   0,                   0,              3.1521
             0.72661,             0.83953,              0.8257,               0.659,             0.01578,            0.020588,             0.01889,             0.01312,              0.0106,             0.90105,             0.00065,               3.849,             0.88685,             0.12832,             0.04954,             0.56186,             0.76217,              1.4794,             0.78253,                 0.2,               3.811,                   0,             0.01452,             0.89618,             0.42057,                   0,             0.10542,             0.44726,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1631
             0.71129,             0.82702,             0.80975,              0.6465,           0.0097437,            0.016588,            0.013963,             0.01162,             0.01288,             0.90341,             0.00064,              3.8965,             0.94365,             0.14469,             0.03042,             0.37812,             0.71036,              1.2146,             0.72988,                 0.2,              3.9774,                   0,             0.01469,             0.84983,             0.68558,                   0,             0.10793,             0.45289,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.1707
             0.71887,             0.84445,             0.81633,             0.65449,            0.011016,            0.018223,            0.020936,             0.01202,             0.01104,             0.94605,             0.00057,              3.9477,             0.90779,             0.14308,             0.03464,             0.55275,              0.7667,              1.3865,             0.70892,                 0.2,              3.9774,                   0,             0.01476,                 0.9,             0.49607,                   0,             0.09145,             0.35197,                   0,                   0,                   0,                 0.5,             0.92359,                   0,                   0,              3.3603
             0.73788,             0.80071,             0.80657,             0.64343,            0.010464,            0.018132,            0.017939,             0.01187,             0.01135,             0.90837,             0.00059,              3.9897,             0.89574,              0.1286,             0.03246,             0.53472,             0.68441,              1.3438,             0.72988,                 0.2,              3.7901,                   0,             0.01337,                 0.9,             0.56283,                   0,             0.10276,             0.46276,                   0,                   0,                   0,                 0.5,             0.88119,                   0,                   0,               3.253
             0.72781,             0.83686,             0.82461,             0.66043,           0.0097805,             0.01997,            0.013047,             0.01319,             0.01078,             0.90805,             0.00061,              3.0567,             0.88195,             0.12075,             0.03113,             0.41609,             0.65301,              1.3865,             0.83063,                 0.2,              3.7632,                   0,              0.0144,             0.87831,             0.52244,                   0,             0.11692,             0.43406,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1748
             0.75514,             0.80758,             0.82676,             0.66229,            0.014971,            0.025203,            0.020763,             0.01282,             0.01194,             0.93488,             0.00069,              3.4649,             0.88685,             0.12832,             0.04791,             0.60386,             0.69012,              1.6103,             0.92973,                 0.2,              3.8468,                   0,              0.0119,             0.89618,             0.42057,                   0,             0.12745,             0.44726,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.5738
             0.70933,              0.8397,             0.81398,             0.65186,            0.015326,            0.017255,            0.021963,             0.01308,             0.01123,             0.87945,             0.00064,              3.0048,             0.86966,             0.14167,             0.04755,             0.56186,             0.85094,              1.2232,             0.80639,                 0.2,               4.052,                   0,             0.01406,                 0.9,             0.43021,                   0,             0.09801,             0.40691,                   0,                   0,                   0,                 0.5,             0.87283,                   0,                   0,              4.0069
             0.74107,             0.81945,             0.82508,             0.65869,             0.01769,            0.025571,            0.018169,             0.01368,             0.01242,             0.90105,             0.00075,              4.3911,             0.90712,             0.14467,             0.05488,             0.59012,             0.69078,              1.8288,             0.77421,                 0.2,               3.705,                   0,             0.01476,                 0.9,             0.26715,                   0,             0.10542,             0.53219,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1631
             0.74181,             0.83022,             0.81777,             0.65029,            0.018437,            0.019391,            0.017791,             0.01329,             0.01006,             0.91625,              0.0008,              4.2602,              0.9301,             0.10395,             0.05835,             0.52219,             0.76217,              1.4794,             0.71944,                 0.2,               3.811,                   0,             0.01452,             0.84672,             0.42057,                   0,             0.11464,             0.44726,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8221
             0.73668,             0.83435,             0.82107,             0.65621,            0.015505,            0.020999,             0.01821,             0.01373,             0.01012,             0.90226,             0.00064,              3.8361,             0.86448,             0.12786,             0.04933,             0.54137,             0.74897,              1.4794,             0.80119,                 0.2,              4.1842,                   0,             0.01507,             0.87378,             0.43653,                   0,             0.10436,             0.42141,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.2527
             0.71198,             0.83081,             0.80865,             0.64234,            0.019121,            0.020878,            0.020626,             0.01319,                0.01,             0.90842,             0.00071,               3.849,             0.88685,             0.14158,             0.05998,             0.59667,             0.76217,              1.5507,             0.73437,                 0.2,              4.2164,                   0,             0.01445,                 0.9,             0.43243,                   0,             0.10542,             0.47657,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.0454
             0.73446,             0.84077,             0.82608,             0.65964,            0.015669,            0.020612,            0.018825,             0.01315,             0.01065,             0.90105,             0.00065,               3.849,              0.8821,             0.12799,             0.04961,             0.56464,             0.76217,              1.4914,             0.78253,                 0.2,              3.7843,                   0,             0.01456,             0.89903,             0.41894,                   0,              0.1048,             0.44472,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1428
             0.70093,              0.8257,             0.80342,             0.63474,            0.009991,            0.021136,            0.016667,             0.01275,              0.0108,             0.91634,             0.00059,              2.9318,             0.90149,             0.13207,             0.03203,              0.4257,              0.6193,              1.3865,             0.89855,                 0.2,              3.7632,                   0,             0.01589,                 0.9,             0.39556,                   0,             0.10527,             0.38192,                   0,                   0,                   0,                 0.5,             0.90398,                   0,                   0,              3.0113
             0.73557,             0.81163,             0.81642,             0.64673,            0.010046,            0.021907,            0.013668,             0.01362,             0.01559,             0.81661,             0.00061,              2.6912,             0.87084,             0.13007,             0.03113,             0.49308,                 0.5,              1.3223,             0.97444,                 0.2,              3.9069,                   0,              0.0144,              0.7122,             0.50346,                   0,             0.11071,              0.4559,                   0,                   0,                   0,                 0.5,             0.92465,                   0,                   0,              4.1273
             0.73282,             0.82256,             0.80783,             0.63706,            0.010421,            0.019014,            0.016935,             0.01384,             0.01136,                0.98,             0.00059,              3.0977,             0.83797,             0.12075,             0.03262,             0.49573,             0.71995,              1.3865,             0.78149,                 0.2,              3.7632,                   0,             0.01223,                 0.9,             0.49453,                   0,             0.12334,             0.43406,                   0,                   0,                   0,                 0.5,             0.92816,                   0,                   0,              4.2984
              0.7194,             0.82102,             0.80645,              0.6453,           0.0098653,            0.020773,            0.014328,             0.01274,             0.01173,             0.90805,             0.00072,              3.0186,             0.86828,             0.12023,             0.03113,             0.42657,               0.719,              1.4902,             0.78387,                 0.2,              3.7919,                   0,               0.015,             0.87831,             0.54263,                   0,             0.11692,             0.47368,                   0,                   0,                   0,                 0.5,             0.82161,                   0,                   0,                3.52
             0.72762,             0.82952,             0.81172,              0.6409,            0.010099,            0.017856,            0.014147,             0.01247,                0.01,             0.89505,             0.00065,              2.9456,             0.88195,             0.10562,             0.03144,             0.42955,             0.63348,              1.2288,             0.83063,                 0.2,              3.7632,                   0,             0.01243,              0.8435,              0.5158,                   0,             0.10658,             0.38915,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.5406
              0.7385,             0.82648,             0.82108,             0.65974,             0.01008,            0.013334,            0.011651,             0.01155,             0.01078,              0.9251,             0.00061,              3.0256,             0.76405,             0.12075,             0.03113,             0.36583,             0.65301,              1.2009,             0.55878,                 0.2,               3.674,                   0,             0.01456,              0.7125,              0.5878,                   0,             0.08907,              0.4767,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1748
             0.74306,             0.83588,             0.82983,             0.66259,           0.0079433,            0.015775,            0.015665,             0.01106,             0.01078,             0.90055,              0.0007,              3.0239,             0.80126,             0.11051,             0.02409,              0.4648,             0.71978,              1.0973,             0.79448,                 0.2,              3.7994,                   0,             0.01519,             0.83949,             0.52244,                   0,             0.11692,             0.53172,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1748
             0.72456,             0.81429,             0.80029,             0.63262,            0.014753,            0.024528,            0.026052,             0.01447,             0.01194,             0.89047,             0.00071,              4.3465,                0.95,             0.12832,             0.04604,             0.71842,              0.6646,              1.5225,             0.95827,                 0.2,              4.4124,                   0,             0.01144,             0.89618,             0.39835,                   0,               0.082,             0.39753,                   0,                   0,                   0,                 0.5,             0.86234,                   0,                   0,              2.2455
             0.73744,             0.82657,             0.82352,             0.66339,            0.015176,             0.02512,            0.021876,             0.01276,             0.01191,             0.93487,             0.00069,                3.47,             0.88641,             0.12832,             0.04791,             0.60471,             0.68993,              1.6069,             0.92973,                 0.2,              3.8471,                   0,             0.01187,             0.89408,             0.42103,                   0,             0.12747,             0.44727,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.5699
             0.71707,             0.84201,             0.81754,             0.65785,            0.014554,            0.025616,            0.021141,             0.01269,             0.01166,              0.9316,             0.00071,              3.4967,             0.89925,             0.13509,             0.04728,             0.60471,             0.69005,              1.5894,             0.92973,                 0.2,              3.8065,                   0,             0.01237,             0.88944,             0.42103,                   0,             0.12436,             0.46055,                   0,                   0,                   0,                 0.5,              0.9226,                   0,                   0,              2.6059
             0.74104,             0.81646,             0.81923,             0.64828,             0.01634,            0.024352,            0.019292,             0.01188,             0.01095,             0.94202,              0.0007,                3.47,             0.85445,             0.12665,             0.05164,             0.58783,             0.62362,              1.5778,             0.92973,                 0.2,              3.9105,                   0,             0.01281,             0.86173,             0.39082,                   0,             0.12981,             0.35451,                   0,                   0,                   0,                 0.5,             0.98171,                   0,                   0,              2.1678
             0.71688,             0.82996,             0.81814,             0.65317,            0.015759,            0.025394,            0.017948,             0.01276,             0.01191,             0.91272,             0.00057,              2.8074,                0.95,             0.14027,             0.05053,             0.60471,             0.61571,              1.4686,              1.0911,                 0.2,              3.9724,                   0,             0.01187,             0.63211,             0.42103,                   0,             0.10777,             0.54809,                   0,                   0,                   0,                 0.5,             0.97356,                   0,                   0,              2.9796
             0.73977,             0.82208,             0.81989,             0.64414,            0.016008,            0.024863,              0.0202,             0.01288,             0.01142,             0.92607,             0.00067,                3.47,             0.88037,             0.13281,             0.04841,             0.61703,             0.68993,              1.6064,             0.92973,                 0.2,              3.8471,                   0,             0.01239,                 0.9,             0.42037,                   0,              0.1253,             0.45522,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.4307
             0.73732,             0.81982,              0.8264,             0.65734,             0.01486,            0.025455,            0.021217,             0.01268,             0.01191,             0.93487,             0.00069,              3.4642,             0.88641,             0.12946,             0.04731,             0.61037,             0.69625,              1.6063,             0.95286,                 0.2,              3.8285,                   0,             0.01179,                 0.9,             0.42445,                   0,             0.12883,             0.44514,                   0,                   0,                   0,                 0.5,             0.92429,                   0,                   0,               2.518
             0.73759,             0.83107,             0.82274,             0.65798,            0.015324,            0.025183,            0.020436,             0.01276,             0.01191,             0.93464,             0.00069,               3.493,             0.89224,              0.1282,             0.04783,             0.59871,             0.68993,              1.6148,              0.9194,                 0.2,              3.8378,                   0,             0.01173,             0.88189,             0.42372,                   0,             0.12768,             0.45117,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.5703
             0.73078,             0.82573,             0.81558,             0.64035,            0.015279,            0.025118,            0.019961,             0.01296,             0.01213,             0.93388,             0.00068,              3.3949,             0.86373,             0.12582,             0.04716,             0.59423,             0.69859,              1.6069,             0.91325,                 0.2,              3.7989,                   0,             0.01196,                 0.9,             0.42416,                   0,             0.12808,             0.44981,                   0,                   0,                   0,                 0.5,             0.89687,                   0,                   0,              2.5293
             0.75233,             0.80518,             0.81676,             0.64752,            0.015743,            0.023718,            0.019695,             0.01276,             0.01146,             0.94088,             0.00069,               3.696,              0.8478,             0.12832,             0.04876,             0.60595,             0.65401,              1.5191,             0.92973,                 0.2,                3.83,                   0,             0.01139,                 0.9,             0.44763,                   0,             0.12752,             0.44566,                   0,                   0,                   0,                 0.5,             0.93144,                   0,                   0,              2.2011
              0.7233,              0.8231,             0.81738,             0.64978,            0.018016,            0.021852,            0.026202,             0.01135,             0.01191,             0.90907,              0.0008,              3.8913,                0.95,             0.13139,              0.0562,             0.66617,             0.68993,              1.1701,              1.2364,                 0.2,              2.8357,                   0,              0.0097,             0.74005,             0.34564,                   0,             0.16577,             0.41327,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.8344
             0.71219,             0.81308,             0.80117,             0.64058,            0.022526,             0.03205,            0.022061,             0.01276,             0.01084,             0.93487,             0.00061,              2.2827,             0.76345,             0.09292,             0.07206,             0.60471,             0.76482,              1.9037,              1.0545,                 0.2,              3.9289,                   0,             0.01187,                 0.9,             0.55443,                   0,             0.13131,             0.33302,                   0,                   0,                   0,                 0.5,             0.88448,                   0,                   0,                   2
             0.72596,             0.82047,             0.82253,             0.65137,            0.017013,            0.027037,            0.022744,             0.01439,             0.01149,             0.93487,             0.00073,              3.3111,             0.67134,             0.13505,             0.05174,             0.60471,               0.799,              1.4903,              1.1622,                 0.2,              3.5086,                   0,             0.01101,             0.74671,             0.39878,                   0,             0.13347,             0.53382,                   0,                   0,                   0,                 0.5,             0.92723,                   0,                   0,              2.5699
             0.74176,             0.79838,             0.81319,             0.64731,            0.019852,            0.028442,            0.020504,             0.01135,             0.01379,             0.91327,             0.00085,              3.5115,                0.95,             0.13149,              0.0621,             0.60471,             0.68993,                1.76,             0.98607,                 0.2,              4.2779,                   0,             0.01187,             0.89408,              0.4866,                   0,             0.07623,             0.51122,                   0,                   0,                   0,                 0.5,             0.66409,                   0,                   0,              2.5699
             0.74745,             0.82686,             0.83046,             0.66448,            0.015197,            0.026003,            0.019318,             0.01266,              0.0116,              0.9303,             0.00068,                3.47,             0.88915,             0.12846,             0.04927,             0.61057,             0.68614,              1.6351,             0.94681,                 0.2,              3.8879,                   0,             0.01197,             0.88616,             0.42293,                   0,             0.12983,             0.44727,                   0,                   0,                   0,                 0.5,             0.91091,                   0,                   0,              2.5699
              0.7181,             0.82679,             0.81101,             0.64856,             0.01468,            0.014155,            0.015275,             0.01076,             0.01082,             0.92576,             0.00056,                4.23,                0.95,             0.13428,             0.04558,             0.40903,             0.73048,              1.1508,             0.62409,                 0.2,              3.8637,                   0,             0.01443,             0.88282,             0.42405,                   0,             0.08606,             0.44906,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.74628,             0.82069,              0.8207,             0.65489,            0.013681,             0.01819,            0.017505,             0.01197,             0.01302,             0.89077,             0.00064,              4.1843,             0.64137,              0.0976,             0.04198,             0.51475,             0.82055,              1.2878,             0.78392,                 0.2,              3.5791,                   0,             0.01422,                 0.9,             0.42977,                   0,              0.1225,             0.39819,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.9287
             0.72539,             0.83013,             0.81077,             0.64213,            0.014176,            0.016624,            0.025152,             0.01073,             0.01242,             0.91222,             0.00059,              4.3604,             0.94132,             0.13154,             0.04312,             0.59804,             0.96753,               1.195,             0.78392,                 0.2,              3.5182,                   0,             0.01443,             0.87064,             0.40607,                   0,             0.10196,             0.52117,                   0,                   0,                   0,                 0.5,             0.79532,                   0,                   0,              3.1104
             0.71779,             0.81724,             0.80404,              0.6416,            0.013944,            0.018353,             0.02162,             0.00925,             0.01079,             0.89077,             0.00058,              4.9304,                0.95,             0.13546,             0.04234,             0.54165,             0.82055,              1.2878,             0.78034,                 0.2,              3.7177,                   0,             0.01458,                 0.9,              0.3948,                   0,             0.09516,             0.43963,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.1623
             0.74355,             0.82444,             0.81897,             0.64971,            0.015308,            0.017363,            0.023522,             0.01058,                0.01,             0.86524,             0.00055,              4.2849,             0.91313,             0.12432,             0.04539,             0.63269,             0.82055,              1.3338,             0.69434,                 0.2,              3.5467,                   0,             0.01274,             0.87388,             0.39069,                   0,             0.08895,             0.47181,                   0,                   0,                   0,                 0.5,              0.9299,                   0,                   0,              3.3601
                0.74,             0.82233,             0.82292,             0.65751,            0.015629,            0.017349,            0.019725,             0.01109,             0.01037,             0.88381,             0.00061,              4.8738,             0.91886,             0.12598,             0.04781,             0.56499,             0.78929,              1.2268,             0.78392,                 0.2,              3.6557,                   0,             0.01437,             0.87582,             0.42952,                   0,             0.09516,             0.47401,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.822
             0.72234,             0.82121,             0.81245,             0.63894,            0.014365,            0.019014,             0.01995,             0.01199,             0.01144,             0.88727,              0.0006,              4.5223,             0.80808,             0.12353,             0.04366,             0.51223,             0.77332,              1.2907,             0.84105,                 0.2,              3.2122,                   0,             0.01443,             0.70177,             0.39568,                   0,             0.09499,             0.42877,                   0,                   0,                   0,                 0.5,             0.97991,                   0,                   0,               2.822
             0.73204,             0.83799,             0.82458,             0.65844,            0.013951,            0.018047,            0.019494,             0.01084,             0.01083,             0.89159,             0.00059,              4.3453,             0.91886,             0.12353,             0.04326,              0.5399,             0.82055,              1.2878,             0.78358,                 0.2,              3.5791,                   0,             0.01446,             0.87097,              0.3953,                   0,             0.09516,             0.44906,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8345
               0.733,             0.82175,             0.81448,             0.65026,            0.014315,              0.0179,            0.026966,             0.00819,                0.01,             0.82796,             0.00058,              4.3604,                0.95,             0.11599,             0.04312,             0.66708,             0.98544,               1.266,             0.78581,                 0.2,              3.2529,                   0,             0.00839,             0.68068,               0.354,                   0,             0.11189,              0.3552,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7402
             0.75822,             0.80974,             0.82665,               0.661,            0.013915,            0.018096,            0.019215,             0.01082,             0.01081,             0.89131,             0.00059,              4.3645,             0.91897,             0.12349,             0.04309,             0.54165,             0.82055,              1.2864,             0.78505,                 0.2,              3.5791,                   0,             0.01443,             0.87496,             0.39616,                   0,             0.09528,             0.44903,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8295
             0.75765,             0.79583,             0.81873,             0.64961,            0.013323,            0.018755,            0.017756,             0.01083,             0.01111,             0.89077,             0.00053,              4.3006,             0.86879,             0.13552,             0.04107,              0.4968,             0.82055,              1.2758,             0.83348,                 0.2,              3.1308,                   0,             0.01256,                 0.9,             0.39568,                   0,             0.09416,             0.44906,                   0,                   0,                   0,                 0.5,             0.94417,                   0,                   0,              2.7824
             0.72939,             0.84031,             0.81919,             0.65617,            0.013851,            0.017171,            0.019072,             0.01106,             0.01079,             0.89015,             0.00055,              4.3929,             0.89344,             0.12842,             0.04269,              0.5359,             0.82055,              1.2878,             0.72845,                 0.2,              3.4363,                   0,              0.0138,             0.85069,             0.39586,                   0,             0.09771,               0.423,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.9589
             0.73293,              0.8229,             0.81094,             0.64134,            0.013714,            0.020317,            0.028328,             0.01083,                0.01,             0.94209,             0.00059,              4.3604,                0.95,             0.10884,             0.04312,             0.74287,              0.7205,               1.339,              0.8966,                 0.2,              3.6921,                   0,             0.01443,                 0.9,             0.41505,                   0,             0.09516,             0.38782,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.822
             0.71468,             0.83424,             0.80744,             0.64804,            0.011411,            0.017393,            0.022323,             0.01084,             0.01185,             0.90049,             0.00059,              4.3604,              0.9203,             0.12353,             0.03566,             0.58055,             0.82055,              1.2433,             0.77481,                 0.2,              3.2639,                   0,             0.01206,             0.87582,              0.3917,                   0,              0.1099,             0.39587,                   0,                   0,                   0,                 0.5,             0.95735,                   0,                   0,               2.822
             0.73264,             0.82022,             0.81378,             0.64936,            0.013498,             0.02138,            0.023393,             0.01083,                0.01,             0.81919,             0.00059,                   5,                0.95,             0.12353,              0.0408,             0.57606,              1.0118,              1.3425,             0.94093,                 0.2,              2.8851,                   0,             0.01204,             0.81802,             0.35226,                   0,             0.10733,              0.4667,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6584
             0.70893,             0.84174,             0.80855,             0.64474,            0.013771,            0.018829,              0.0193,             0.01173,             0.01048,             0.90622,             0.00059,               4.482,              0.9473,             0.12353,             0.04312,             0.50431,             0.82055,              1.2878,             0.84953,                 0.2,               3.578,                   0,             0.01572,                 0.9,             0.37296,                   0,             0.10713,             0.44906,                   0,                   0,                   0,                 0.5,             0.96012,                   0,                   0,              3.0339
             0.73419,             0.83548,              0.8227,             0.65563,            0.014614,            0.018722,            0.017582,             0.01077,              0.0118,             0.79777,             0.00056,              4.1475,             0.91886,             0.12747,              0.0444,             0.54165,             0.72171,              1.4284,             0.70148,                 0.2,              3.1442,                   0,             0.01656,             0.84504,             0.47416,                   0,             0.11494,             0.47731,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.4198
             0.74887,             0.82095,             0.81776,             0.64809,            0.012009,            0.015778,            0.016629,             0.01006,             0.01177,             0.89077,             0.00057,              3.2821,             0.90632,             0.12579,             0.03783,             0.54091,             0.56441,              1.2399,             0.67455,                 0.2,              3.1614,                   0,             0.01741,             0.75844,             0.40654,                   0,             0.07771,             0.42542,                   0,                   0,                   0,                 0.5,             0.91395,                   0,                   0,               3.181
             0.72256,             0.81314,             0.81091,             0.64731,            0.014235,            0.017737,            0.019402,             0.01099,             0.01054,             0.89087,             0.00059,              4.2824,             0.88826,             0.12316,             0.04383,             0.54683,             0.81504,              1.2592,             0.77627,                 0.2,              3.5519,                   0,             0.01443,             0.87309,             0.39738,                   0,             0.09516,             0.44906,                   0,                   0,                   0,                 0.5,             0.99753,                   0,                   0,               2.822
             0.74262,             0.81733,             0.81715,             0.65449,            0.011543,            0.017502,            0.024111,              0.0133,                0.01,             0.92314,             0.00041,              4.3604,                0.95,             0.12353,             0.03587,             0.64734,             0.84602,              1.1653,             0.88461,                 0.2,               3.851,                   0,             0.01649,             0.73507,              0.4483,                   0,             0.13213,              0.4508,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6367
             0.71264,             0.83391,             0.80696,             0.63833,            0.010939,            0.017198,            0.021706,             0.00969,             0.01022,             0.89077,             0.00059,               4.867,             0.77309,              0.1151,              0.0326,             0.60738,             0.78758,              1.2878,             0.70724,                 0.2,              3.5964,                   0,             0.01338,             0.87582,             0.34078,                   0,             0.09841,             0.48365,                   0,                   0,                   0,                 0.5,             0.95383,                   0,                   0,              3.8716
             0.74361,             0.82525,             0.82014,             0.65461,            0.014745,            0.017523,             0.01747,             0.00797,             0.01073,             0.88812,             0.00059,              4.8835,             0.79116,             0.10444,             0.04502,             0.47244,             0.92298,              1.2575,             0.76615,                 0.2,              3.9801,                   0,             0.01297,                 0.9,             0.32043,                   0,             0.10697,             0.39735,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7752
             0.73209,              0.8312,             0.81723,             0.65411,            0.015386,            0.019498,             0.02136,             0.01139,             0.01079,             0.87455,             0.00059,              4.4794,             0.91472,             0.12381,             0.04731,             0.58684,             0.82055,              1.3704,             0.80285,                 0.2,              3.4876,                   0,             0.01307,             0.85058,              0.3762,                   0,             0.09524,             0.44906,                   0,                   0,                   0,                 0.5,             0.95627,                   0,                   0,              3.1222
             0.72897,             0.81441,             0.80655,             0.64632,            0.011211,            0.016082,            0.020509,             0.00972,             0.01249,             0.91647,             0.00053,              4.1357,             0.81021,             0.12353,             0.03439,             0.59102,             0.63226,              1.2169,             0.69411,                 0.2,              3.0968,                   0,             0.01229,             0.74671,             0.28813,                   0,             0.10451,             0.44906,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.72493,             0.83087,             0.82012,             0.65677,            0.013482,            0.019203,            0.019933,             0.01083,             0.01079,             0.88068,             0.00056,              3.9892,              0.9177,             0.14841,               0.042,             0.54476,             0.78601,              1.3828,             0.77522,                 0.2,              4.1772,                   0,             0.01541,                 0.9,             0.31691,                   0,              0.0905,             0.42236,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6417
