   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.76433,             0.84284,             0.84569,             0.66432,            0.017069,            0.017625,            0.019204,             0.00985,             0.01058,             0.94009,             0.00045,              2.9368,             0.76985,             0.10237,             0.05268,             0.51412,             0.91568,                1.05,              1.0184,                 0.2,              3.6861,                   0,             0.01166,             0.66609,             0.41767,                   0,               0.101,             0.54935,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.4951
             0.76265,             0.82379,             0.83594,             0.65838,            0.014547,            0.016112,            0.019377,             0.00984,                0.01,             0.95069,             0.00043,              2.9507,             0.79086,             0.09397,             0.04707,             0.46509,             0.99358,             0.95981,              1.0318,                 0.2,              3.6861,                   0,             0.01196,             0.71864,             0.43103,                   0,             0.10165,                 0.5,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6439
             0.77256,             0.82764,             0.83821,             0.65662,            0.016526,            0.016378,            0.020152,             0.01043,                0.01,              0.9307,             0.00045,              2.9368,             0.76313,                 0.1,             0.05092,             0.49727,             0.98041,               1.002,              1.0189,                 0.2,              3.6427,                   0,             0.01295,             0.72635,             0.43377,                   0,             0.10172,              0.5011,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8056
             0.72968,             0.84984,             0.82765,             0.64037,            0.017843,            0.016716,            0.022841,             0.01089,                0.01,             0.90771,             0.00046,              2.8889,             0.77879,                 0.1,             0.05068,             0.53813,              1.0362,              1.0287,             0.97383,                 0.2,              3.6861,                   0,             0.01257,             0.75062,             0.43103,                   0,             0.10228,             0.48897,                   0,                   0,                   0,                 0.5,             0.95317,                   0,                   0,              3.2157
             0.76905,             0.83199,              0.8358,             0.66622,            0.011386,            0.017585,            0.024579,              0.0095,                0.01,               0.937,             0.00051,              3.0983,             0.72168,              0.1157,             0.03638,             0.57629,             0.97312,               1.084,              1.0184,                 0.2,              3.6905,                   0,             0.01283,             0.72635,             0.50689,                   0,             0.08761,                 0.5,                   0,                   0,                   0,                 0.5,              0.8306,                   0,                   0,              2.9588
             0.75652,             0.84125,             0.84704,             0.67728,            0.015655,            0.015209,            0.015053,             0.01049,                0.01,             0.95027,             0.00043,              3.7037,              0.8884,             0.11181,             0.05081,             0.38577,             0.90759,             0.80832,              1.2523,                 0.2,              4.6065,                   0,             0.01376,              0.6988,              0.2945,                   0,             0.10195,             0.57129,                   0,                   0,                   0,                 0.5,             0.55801,                   0,                   0,                   2
             0.72291,             0.82695,              0.8271,             0.63549,            0.014599,            0.018753,            0.015272,             0.00913,             0.01019,             0.95027,             0.00037,              3.9361,                0.95,             0.10352,             0.04413,             0.39222,             0.90759,             0.83158,              1.5657,                 0.2,              4.1659,                   0,             0.01016,             0.64565,             0.26473,                   0,             0.08685,             0.48554,                   0,                   0,                   0,                 0.5,             0.53023,                   0,                   0,              2.8356
             0.75902,              0.8351,             0.84304,             0.66523,            0.017282,            0.013231,            0.011858,             0.01049,                0.01,             0.92109,              0.0004,              3.4758,              0.8884,             0.09939,             0.05463,             0.36936,             0.77795,             0.93694,             0.82724,                 0.2,              4.6065,                   0,             0.01376,             0.69834,              0.2945,                   0,             0.11307,             0.46621,                   0,                   0,                   0,                 0.5,             0.55743,                   0,                   0,                   2
             0.75162,             0.84749,             0.83779,             0.66038,            0.015781,            0.015424,            0.014707,             0.01068,                0.01,             0.95039,             0.00043,              3.6998,             0.90041,             0.11294,             0.05198,             0.38577,             0.90759,             0.81866,               1.254,                 0.2,              4.6065,                   0,             0.01391,             0.69738,             0.29286,                   0,             0.09969,             0.56715,                   0,                   0,                   0,                 0.5,             0.55801,                   0,                   0,               2.004
             0.76573,             0.84625,             0.85964,               0.684,            0.015542,            0.014735,            0.012886,             0.01058,             0.01006,             0.95597,             0.00043,              3.7587,              0.8884,             0.11224,             0.05081,             0.37944,             0.89401,             0.79584,              1.2525,                 0.2,              4.6815,                   0,             0.01376,             0.70356,             0.29672,                   0,             0.10372,             0.55228,                   0,                   0,                   0,                 0.5,              0.5631,                   0,                   0,                   2
             0.74492,             0.85176,              0.8429,             0.66708,            0.017454,            0.017342,            0.018078,             0.00761,                0.01,             0.95888,             0.00061,              3.2575,             0.55792,             0.08093,             0.05558,             0.46165,              1.0425,              1.0095,              1.0975,                 0.2,              3.5156,                   0,             0.01538,             0.79936,             0.29058,                   0,             0.08914,             0.64096,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.5018
             0.74414,             0.83611,             0.83223,             0.63637,            0.014197,            0.016839,            0.019567,             0.01062,             0.01156,             0.88287,             0.00072,              2.9251,             0.52997,             0.10554,             0.04363,             0.46165,              1.0384,             0.94896,              1.1243,                 0.2,              3.3648,                   0,             0.01585,             0.75495,             0.36829,                   0,             0.10757,              0.5291,                   0,                   0,                   0,                 0.5,             0.98508,                   0,                   0,              3.7848
             0.76891,             0.82932,             0.84118,             0.65688,            0.016498,             0.01774,            0.018184,             0.00881,             0.01068,               0.921,             0.00056,              2.5538,             0.75438,             0.08278,             0.04852,             0.48601,             0.99841,              1.0744,              1.0133,                 0.2,              3.5827,                   0,             0.01504,             0.58055,             0.42934,                   0,             0.07803,             0.56586,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.3698
             0.75764,             0.84381,             0.85232,             0.66566,            0.016037,            0.015803,            0.015827,             0.00969,             0.01155,                0.98,             0.00059,               3.108,             0.78946,             0.10633,             0.04997,             0.46165,              1.0486,              0.9292,              1.0454,                 0.2,              3.7633,                   0,             0.01056,             0.77653,             0.32405,                   0,             0.08916,             0.70537,                   0,                   0,                   0,                 0.5,             0.82372,                   0,                   0,              4.2495
             0.76277,              0.8317,             0.83367,             0.65716,            0.014812,            0.016677,            0.019493,             0.00997,             0.01008,             0.93055,             0.00059,              2.9251,             0.85467,             0.10551,             0.04665,             0.44106,              1.1988,              1.0045,              1.0454,                 0.2,              3.4404,                   0,              0.0162,             0.76625,             0.36829,                   0,             0.09943,             0.57788,                   0,                   0,                   0,                 0.5,             0.93531,                   0,                   0,              2.9033
             0.76844,             0.83845,             0.85007,             0.65839,             0.01577,            0.014216,            0.018252,                0.01,             0.01016,             0.94269,             0.00056,              3.3287,             0.74874,             0.10209,             0.04855,             0.47292,              1.0871,             0.82777,              1.0787,                 0.2,              3.5181,                   0,             0.01656,             0.69962,             0.35873,                   0,             0.09488,             0.59091,                   0,                   0,                   0,                 0.5,             0.98427,                   0,                   0,              2.6791
             0.77576,             0.83131,             0.84516,             0.66888,            0.015332,              0.0155,            0.019176,             0.00955,             0.01068,             0.92561,             0.00054,              2.8538,             0.75438,             0.10447,             0.04852,             0.46165,              1.0384,             0.93377,              1.0483,                 0.2,              3.7236,                   0,               0.015,             0.67002,             0.36636,                   0,             0.11034,             0.59859,                   0,                   0,                   0,                 0.5,             0.97254,                   0,                   0,              2.6888
             0.74996,             0.84336,             0.84463,             0.66602,            0.016378,            0.011698,            0.015947,                0.01,                0.01,             0.90903,             0.00056,              2.6886,             0.74707,             0.10633,             0.05094,             0.46165,             0.87675,             0.67607,              1.0454,                 0.2,              3.5707,                   0,             0.01682,             0.66331,             0.34966,                   0,             0.13473,              0.6627,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.9489
             0.76424,             0.83384,             0.84342,              0.6701,            0.015054,            0.015626,            0.017097,             0.01133,                0.01,             0.93906,             0.00054,              3.1174,             0.64923,             0.10633,             0.04852,             0.44101,              1.0099,              0.9369,              1.0454,                 0.2,              3.5152,                   0,             0.01437,              0.6085,             0.30063,                   0,             0.10174,             0.51049,                   0,                   0,                   0,                 0.5,             0.98325,                   0,                   0,               2.123
             0.74781,             0.83139,             0.83347,             0.65193,            0.015599,            0.015709,            0.014987,             0.01083,                0.01,             0.92865,             0.00057,              2.0357,             0.75438,             0.12492,             0.04852,             0.39015,             0.93802,             0.93377,              1.0454,                 0.2,              4.8382,                   0,             0.01533,             0.67201,             0.36107,                   0,             0.12241,             0.57788,                   0,                   0,                   0,                 0.5,              0.8839,                   0,                   0,                3.01
             0.76413,             0.84712,             0.84893,             0.66087,            0.016013,            0.015485,            0.018141,             0.00994,              0.0105,             0.92116,             0.00056,              2.9251,              0.7562,             0.10657,             0.04852,             0.46165,              1.0442,             0.94729,              1.0454,                 0.2,              3.5399,                   0,             0.01539,             0.67621,             0.37284,                   0,             0.10504,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8241
             0.77944,             0.83121,             0.84771,              0.6713,            0.013013,            0.015388,            0.018006,             0.00834,             0.01049,             0.94121,              0.0006,              2.6253,             0.75438,             0.10633,             0.04117,             0.46165,              1.0369,             0.97931,             0.99433,                 0.2,              3.7958,                   0,             0.01711,             0.64715,             0.37079,                   0,             0.09737,             0.46918,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.7507
             0.73306,             0.85107,             0.83009,             0.65332,            0.015709,            0.013402,            0.015808,             0.01116,              0.0121,             0.97495,             0.00072,              2.9251,             0.80294,             0.07022,             0.04743,             0.45093,              1.0712,             0.92943,             0.75812,                 0.2,              5.1461,                   0,             0.01585,             0.66041,              0.2316,                   0,             0.13695,             0.65966,                   0,                   0,                   0,                 0.5,             0.92626,                   0,                   0,              2.9791
             0.75695,             0.84846,              0.8368,             0.66091,            0.017199,            0.015685,            0.018116,                0.01,             0.01094,               0.921,             0.00047,              2.4321,             0.56295,             0.10633,             0.05253,             0.47902,              1.0384,              1.0839,             0.82988,                 0.2,              4.0831,                   0,             0.01538,             0.67201,             0.39661,                   0,             0.10407,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.4937
             0.75432,             0.82484,             0.83368,              0.6528,            0.016554,              0.0186,            0.018142,             0.00988,                0.01,             0.86465,             0.00054,              2.7458,             0.73677,              0.1092,             0.04852,             0.42263,              1.0384,              1.1377,              1.0065,                 0.2,              3.2784,                   0,             0.01538,             0.63347,             0.39657,                   0,             0.11014,             0.57788,                   0,                   0,                   0,                 0.5,             0.99397,                   0,                   0,              2.4997
             0.77027,             0.82284,             0.83773,             0.66364,            0.014611,            0.014325,            0.020536,             0.01117,             0.01166,             0.94048,             0.00051,              2.6881,             0.77308,             0.11082,             0.04606,             0.53039,             0.84311,             0.87847,              1.0445,                 0.2,              3.4938,                   0,             0.01837,             0.53544,             0.36829,                   0,             0.09668,             0.57788,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.7346
             0.76907,             0.83112,             0.84013,             0.67174,            0.010867,            0.014508,            0.016666,             0.00899,             0.01054,             0.94209,             0.00058,              2.9251,             0.80767,             0.09587,             0.03487,             0.37013,              1.2026,             0.93377,             0.95894,                 0.2,              4.2231,                   0,             0.01789,             0.81349,             0.34499,                   0,               0.109,             0.57788,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.8581
             0.71851,             0.85665,             0.82581,             0.63932,            0.014707,            0.013931,            0.022351,             0.00972,             0.01068,             0.88754,              0.0006,              2.9251,             0.74619,              0.0835,             0.04248,             0.46075,              1.0824,             0.81485,              1.0266,                 0.2,              3.2945,                   0,             0.01625,             0.67201,             0.36829,                   0,              0.1123,             0.58659,                   0,                   0,                   0,                 0.5,             0.93275,                   0,                   0,              2.4695
             0.74384,             0.85803,             0.83908,             0.65861,            0.014839,            0.012292,            0.012946,              0.0107,             0.01107,               0.921,             0.00046,              2.7232,             0.77112,             0.11427,              0.0463,              0.3479,             0.99791,             0.79089,             0.95708,                 0.2,              3.7233,                   0,              0.0158,             0.67201,             0.37207,                   0,             0.10534,             0.63518,                   0,                   0,                   0,                 0.5,             0.97337,                   0,                   0,              4.3684
             0.75504,             0.84056,             0.83707,             0.66502,            0.016803,            0.016599,            0.013921,             0.00894,             0.01068,             0.94429,             0.00056,              2.2243,             0.79259,             0.10633,             0.05457,             0.33458,              1.2046,             0.93377,              1.1774,                 0.2,              3.5156,                   0,             0.01339,             0.67201,             0.34242,                   0,             0.10552,             0.57788,                   0,                   0,                   0,                 0.5,             0.97278,                   0,                   0,              3.2207
             0.76528,             0.83758,             0.82652,             0.64319,            0.014716,            0.014803,            0.019219,                0.01,                0.01,             0.93051,             0.00056,              3.1778,             0.70765,             0.10298,             0.04383,             0.47806,              1.0425,             0.95233,             0.92303,                 0.2,              3.5925,                   0,             0.01468,              0.6422,             0.35506,                   0,             0.11266,             0.56873,                   0,                   0,                   0,                 0.5,             0.96213,                   0,                   0,              2.8805
             0.77186,             0.83703,             0.84905,             0.66607,            0.016143,            0.015724,            0.018173,             0.00979,             0.01057,             0.92525,             0.00059,              2.8027,              0.7851,             0.10309,             0.05033,             0.45198,              1.0384,             0.94554,              1.0306,                 0.2,              3.4775,                   0,             0.01528,             0.67201,             0.37819,                   0,             0.10556,             0.57492,                   0,                   0,                   0,                 0.5,             0.97189,                   0,                   0,              2.7294
             0.76232,             0.85272,             0.84479,             0.66347,            0.020301,            0.014395,            0.017139,             0.00958,                0.01,             0.97448,             0.00054,              2.8785,                0.95,              0.1033,             0.06311,             0.46165,               1.023,             0.90133,              0.9094,                 0.2,              3.0508,                   0,             0.01538,             0.63489,             0.37001,                   0,              0.1063,             0.55994,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,               2.171
             0.74681,             0.84584,             0.83459,             0.65872,            0.016698,            0.016242,            0.018686,             0.00974,                0.01,             0.85422,             0.00056,              2.6374,              0.7508,             0.09958,             0.05108,             0.46165,              1.1327,             0.93217,              1.1196,                 0.2,              3.5156,                   0,             0.01574,              0.6412,             0.39461,                   0,             0.09095,             0.61747,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6686
             0.76715,             0.83942,             0.84164,             0.66872,            0.015667,            0.015849,            0.018409,             0.01007,             0.01079,             0.91713,             0.00056,              2.9446,             0.73674,              0.1081,             0.04852,             0.46227,              1.0384,             0.93304,              1.0576,                 0.2,              3.4758,                   0,             0.01538,             0.65952,             0.36717,                   0,             0.10534,             0.57902,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,               3.027
             0.75025,             0.85415,             0.84723,             0.65703,            0.015506,            0.017528,            0.014993,             0.00957,             0.01153,             0.96277,             0.00056,              2.5071,             0.75725,              0.0908,             0.04853,             0.45155,             0.93912,             0.93866,              1.1822,                 0.2,               3.423,                   0,             0.01351,             0.67201,             0.43283,                   0,             0.10189,             0.79761,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8702
             0.75998,             0.84317,             0.84704,             0.67302,            0.014986,            0.016724,            0.018093,              0.0104,             0.01097,             0.95397,             0.00054,              3.0134,              0.7307,             0.11661,             0.04852,             0.46165,              1.0842,             0.96581,              1.1029,                 0.2,               3.605,                   0,             0.01583,             0.69342,             0.37955,                   0,             0.10534,             0.56913,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8581
             0.74745,             0.85313,             0.84583,             0.66866,            0.012181,            0.017943,            0.018182,             0.01108,                0.01,             0.87529,             0.00046,              2.9251,             0.82067,             0.12893,             0.03799,             0.46219,               1.069,              1.1292,             0.96175,                 0.2,              4.3069,                   0,             0.01538,             0.68367,             0.29115,                   0,             0.12055,             0.70949,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8581
             0.75768,             0.82107,             0.82834,             0.64911,            0.009789,            0.016111,            0.022897,              0.0097,                0.01,              0.9352,              0.0005,              2.8525,             0.75438,             0.13094,             0.03031,             0.45198,              1.3594,              1.0278,             0.95022,                 0.2,              3.7095,                   0,             0.01538,             0.50847,             0.27185,                   0,             0.11128,             0.71776,                   0,                   0,                   0,                 0.5,             0.82058,                   0,                   0,              3.6611
             0.78212,             0.82254,             0.83663,             0.66115,            0.015155,             0.01584,             0.01888,             0.00989,             0.01082,               0.921,             0.00056,              2.9122,             0.75438,              0.1044,             0.04758,             0.46548,              1.0627,             0.96332,              1.0296,                 0.2,              3.5495,                   0,             0.01583,             0.67201,             0.36787,                   0,              0.1032,             0.57715,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.8581
             0.75792,              0.8273,             0.84575,             0.66436,            0.015359,            0.015259,            0.018828,                0.01,             0.01071,             0.92169,             0.00056,              2.9293,              0.7564,             0.10622,             0.04852,             0.46165,              1.0364,              0.9375,              1.0455,                 0.2,              3.5254,                   0,              0.0154,             0.67609,             0.36764,                   0,             0.10521,             0.57304,                   0,                   0,                   0,                 0.5,             0.99454,                   0,                   0,              2.8805
              0.7133,             0.84263,             0.81672,             0.63901,            0.014853,            0.015696,            0.020018,             0.01121,              0.0108,                0.98,             0.00054,              2.6936,             0.74357,             0.08815,              0.0459,             0.47417,              1.3016,             0.84535,              1.1363,                 0.2,              3.5156,                   0,             0.01499,             0.70179,             0.38974,                   0,             0.10941,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.5444
             0.74744,             0.84713,             0.83497,             0.65273,            0.020029,            0.018146,            0.023593,                0.01,             0.01102,               0.921,             0.00056,              2.3616,             0.75438,             0.09749,             0.06181,             0.60395,             0.96904,             0.99567,              1.1051,                 0.2,              2.8211,                   0,             0.01514,             0.87437,             0.42053,                   0,              0.0864,             0.51051,                   0,                   0,                   0,                 0.5,             0.77395,                   0,                   0,                   2
             0.75796,             0.82341,             0.83205,             0.65109,            0.016033,            0.015556,             0.01866,             0.01049,             0.01068,             0.91214,             0.00054,              2.9251,             0.80045,             0.10723,             0.04852,             0.46165,              0.9977,             0.93759,              1.0454,                 0.2,              3.4553,                   0,             0.01538,             0.63577,             0.41716,                   0,              0.1025,             0.59364,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8581
             0.74049,             0.84984,             0.84152,              0.6629,            0.015364,             0.01571,            0.018739,             0.01004,             0.01069,               0.921,             0.00056,              2.9141,             0.75639,             0.10537,             0.04824,             0.46218,              1.0397,             0.93094,               1.055,                 0.2,              3.5156,                   0,             0.01538,             0.66871,             0.37401,                   0,             0.10596,             0.57788,                   0,                   0,                   0,                 0.5,             0.98888,                   0,                   0,              2.9205
             0.75906,              0.8493,             0.84326,             0.66402,             0.01597,            0.015798,            0.018331,             0.00969,             0.01068,             0.91581,             0.00057,              3.0111,             0.76083,             0.10872,             0.04933,             0.45898,              1.0832,             0.93377,              1.0636,                 0.2,              3.5533,                   0,             0.01513,             0.66835,             0.37582,                   0,             0.10392,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8581
             0.74992,             0.84238,             0.83051,             0.65761,            0.016002,             0.01563,             0.01866,             0.01011,             0.01003,             0.94367,             0.00056,              2.8594,             0.75178,             0.09616,             0.05049,              0.4245,              1.0526,             0.93377,              1.0694,                 0.2,              3.3141,                   0,             0.01503,             0.61724,             0.36829,                   0,             0.10408,              0.5346,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.5762
             0.77226,             0.84388,             0.85126,             0.66774,            0.015857,            0.013889,            0.011159,             0.00885,             0.01068,               0.921,             0.00059,              4.1796,             0.74578,             0.11835,             0.04859,             0.33714,             0.84106,             0.93377,             0.88856,                 0.2,              4.2149,                   0,              0.0145,             0.54431,             0.24195,                   0,             0.06654,             0.49708,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.3588
             0.73709,             0.85289,             0.83344,              0.6231,            0.011383,            0.010977,            0.018449,             0.00766,             0.01213,             0.88063,             0.00066,              3.0401,              0.9263,             0.12284,             0.03279,             0.43319,              1.3397,             0.68056,             0.93991,                 0.2,                   2,                   0,              0.0189,             0.67201,             0.18451,                   0,             0.11951,             0.70944,                   0,                   0,                   0,                 0.5,             0.88175,                   0,                   0,              2.8581
             0.76539,             0.84016,             0.84371,             0.65256,            0.017859,            0.016674,            0.017161,             0.01001,             0.01202,             0.92124,             0.00065,              2.6112,               0.693,              0.1165,             0.05363,             0.44958,             0.96356,             0.93507,              1.1124,                 0.2,              3.5561,                   0,             0.01535,             0.74201,              0.4071,                   0,             0.10056,             0.53109,                   0,                   0,                   0,                 0.5,              0.9794,                   0,                   0,              2.8581
             0.76791,             0.84245,             0.84997,             0.66258,            0.016463,            0.017155,             0.01659,                0.01,             0.01501,             0.83742,             0.00066,              2.2104,             0.67094,             0.10633,             0.05129,             0.46165,              1.0384,              1.0015,              1.0454,                 0.2,              3.4135,                   0,             0.01486,             0.69497,             0.38931,                   0,             0.07834,              0.6267,                   0,                   0,                   0,                 0.5,             0.89084,                   0,                   0,              2.8581
             0.74051,             0.84952,             0.83454,             0.65914,            0.014628,            0.012928,             0.02443,             0.00964,             0.01224,             0.93747,             0.00056,              3.0073,             0.61434,              0.1338,              0.0443,             0.57813,              1.1024,              0.7506,              1.0454,                 0.2,              3.3511,                   0,             0.01338,             0.52368,             0.31653,                   0,             0.10275,              0.5626,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               3.401
             0.71708,             0.84358,             0.82818,             0.64681,            0.016036,            0.015124,            0.026225,             0.00971,             0.01068,             0.92646,             0.00061,              2.8294,             0.73027,             0.12375,             0.04852,              0.5338,              1.0384,             0.93377,             0.97193,                 0.2,               4.344,                   0,             0.01372,             0.65301,             0.33462,                   0,               0.104,             0.58526,                   0,                   0,                   0,                 0.5,             0.89756,                   0,                   0,              2.4342
             0.77168,             0.84339,             0.84323,             0.64186,            0.016579,            0.015259,            0.017779,             0.01038,             0.01018,             0.92149,             0.00065,              3.0288,             0.70181,             0.09945,             0.04922,              0.4431,              1.0722,             0.94067,             0.99427,                 0.2,              3.5462,                   0,             0.01304,             0.67201,             0.35936,                   0,             0.11344,             0.57788,                   0,                   0,                   0,                 0.5,             0.92318,                   0,                   0,              2.8581
             0.73414,             0.84889,             0.83547,             0.65421,            0.015548,            0.010581,            0.013665,             0.00928,                0.01,             0.97497,             0.00056,              2.0177,             0.60567,             0.12451,             0.04852,              0.3737,             0.77593,             0.60852,              1.0354,                 0.2,              3.5156,                   0,             0.01538,             0.55713,             0.36829,                   0,             0.10656,             0.67032,                   0,                   0,                   0,                 0.5,             0.99022,                   0,                   0,              2.8581
             0.74617,             0.83851,             0.82626,             0.62523,            0.017471,            0.015644,            0.017626,             0.01043,             0.01065,             0.92321,             0.00056,               2.979,             0.77187,             0.09795,             0.04858,             0.45777,              1.0311,             0.93184,              1.0345,                 0.2,              3.6411,                   0,             0.01538,              0.6756,             0.36829,                   0,             0.11337,             0.57788,                   0,                   0,                   0,                 0.5,             0.95568,                   0,                   0,              2.7668
             0.77655,             0.82808,             0.84368,             0.65798,            0.016104,            0.015421,            0.018178,             0.01033,             0.01068,             0.93386,             0.00055,              2.7944,             0.78372,             0.10633,             0.04852,             0.46165,              1.0086,             0.91216,              1.0778,                 0.2,               3.652,                   0,             0.01518,             0.66831,             0.34948,                   0,             0.09971,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8327
              0.7562,             0.84425,              0.8387,             0.66077,            0.017484,            0.015124,            0.020089,             0.00933,             0.01009,             0.90715,             0.00055,              2.6982,             0.69835,             0.10779,             0.05272,             0.47212,              1.1995,             0.95857,             0.93553,                 0.2,              3.2324,                   0,             0.01414,             0.69045,             0.37963,                   0,             0.10232,             0.57788,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.0377
             0.77299,             0.84101,             0.84736,             0.67264,            0.014695,            0.016522,            0.016902,             0.00887,             0.01089,             0.96119,             0.00054,              2.7779,             0.72559,             0.10633,             0.04852,             0.46165,              1.0384,             0.93377,              1.1901,                 0.2,              3.9554,                   0,             0.01607,             0.66427,             0.37792,                   0,              0.1013,             0.56133,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1992
